M02.00,"Arthropathy following intestinal bypass, unspecified site",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.01,"Arthropathy following intestinal bypass, shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.011,"Arthropathy following intestinal bypass, right shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.012,"Arthropathy following intestinal bypass, left shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.019,"Arthropathy following intestinal bypass, unspecified shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.02,"Arthropathy following intestinal bypass, elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.021,"Arthropathy following intestinal bypass, right elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.022,"Arthropathy following intestinal bypass, left elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.029,"Arthropathy following intestinal bypass, unspecified elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.03,"Arthropathy following intestinal bypass, wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.031,"Arthropathy following intestinal bypass, right wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.032,"Arthropathy following intestinal bypass, left wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.039,"Arthropathy following intestinal bypass, unspecified wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.04,"Arthropathy following intestinal bypass, hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.041,"Arthropathy following intestinal bypass, right hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.042,"Arthropathy following intestinal bypass, left hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.049,"Arthropathy following intestinal bypass, unspecified hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.05,"Arthropathy following intestinal bypass, hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.051,"Arthropathy following intestinal bypass, right hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.052,"Arthropathy following intestinal bypass, left hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.059,"Arthropathy following intestinal bypass, unspecified hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.06,"Arthropathy following intestinal bypass, knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.061,"Arthropathy following intestinal bypass, right knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.062,"Arthropathy following intestinal bypass, left knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.069,"Arthropathy following intestinal bypass, unspecified knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.07,"Arthropathy following intestinal bypass, ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.071,"Arthropathy following intestinal bypass, right ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.072,"Arthropathy following intestinal bypass, left ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.079,"Arthropathy following intestinal bypass, unspecified ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.08,"Arthropathy following intestinal bypass, vertebrae",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.09,"Arthropathy following intestinal bypass, multiple sites",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.1,Postdysenteric arthropathy,M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.10,"Postdysenteric arthropathy, unspecified site",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.11,"Postdysenteric arthropathy, shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.111,"Postdysenteric arthropathy, right shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.112,"Postdysenteric arthropathy, left shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.119,"Postdysenteric arthropathy, unspecified shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.12,"Postdysenteric arthropathy, elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.121,"Postdysenteric arthropathy, right elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.122,"Postdysenteric arthropathy, left elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.129,"Postdysenteric arthropathy, unspecified elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.13,"Postdysenteric arthropathy, wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.131,"Postdysenteric arthropathy, right wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.132,"Postdysenteric arthropathy, left wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.139,"Postdysenteric arthropathy, unspecified wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.14,"Postdysenteric arthropathy, hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.141,"Postdysenteric arthropathy, right hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.142,"Postdysenteric arthropathy, left hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.149,"Postdysenteric arthropathy, unspecified hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.15,"Postdysenteric arthropathy, hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.151,"Postdysenteric arthropathy, right hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.152,"Postdysenteric arthropathy, left hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.159,"Postdysenteric arthropathy, unspecified hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.16,"Postdysenteric arthropathy, knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.161,"Postdysenteric arthropathy, right knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.162,"Postdysenteric arthropathy, left knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.169,"Postdysenteric arthropathy, unspecified knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.17,"Postdysenteric arthropathy, ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.171,"Postdysenteric arthropathy, right ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.172,"Postdysenteric arthropathy, left ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.179,"Postdysenteric arthropathy, unspecified ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.18,"Postdysenteric arthropathy, vertebrae",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.19,"Postdysenteric arthropathy, multiple sites",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.2,Postimmunization arthropathy,M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.20,"Postimmunization arthropathy, unspecified site",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.21,"Postimmunization arthropathy, shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.211,"Postimmunization arthropathy, right shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.212,"Postimmunization arthropathy, left shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.219,"Postimmunization arthropathy, unspecified shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.22,"Postimmunization arthropathy, elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.221,"Postimmunization arthropathy, right elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.222,"Postimmunization arthropathy, left elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.229,"Postimmunization arthropathy, unspecified elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.23,"Postimmunization arthropathy, wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.231,"Postimmunization arthropathy, right wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.232,"Postimmunization arthropathy, left wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.239,"Postimmunization arthropathy, unspecified wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.24,"Postimmunization arthropathy, hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.241,"Postimmunization arthropathy, right hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.242,"Postimmunization arthropathy, left hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.249,"Postimmunization arthropathy, unspecified hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.25,"Postimmunization arthropathy, hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.251,"Postimmunization arthropathy, right hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.252,"Postimmunization arthropathy, left hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.259,"Postimmunization arthropathy, unspecified hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.26,"Postimmunization arthropathy, knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.261,"Postimmunization arthropathy, right knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.262,"Postimmunization arthropathy, left knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.269,"Postimmunization arthropathy, unspecified knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.27,"Postimmunization arthropathy, ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.271,"Postimmunization arthropathy, right ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.272,"Postimmunization arthropathy, left ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.279,"Postimmunization arthropathy, unspecified ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.28,"Postimmunization arthropathy, vertebrae",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.29,"Postimmunization arthropathy, multiple sites",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.3,Reiter's disease,M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.30,"Reiter's disease, unspecified site",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.31,"Reiter's disease, shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.311,"Reiter's disease, right shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.312,"Reiter's disease, left shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.319,"Reiter's disease, unspecified shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.32,"Reiter's disease, elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.321,"Reiter's disease, right elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.322,"Reiter's disease, left elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.329,"Reiter's disease, unspecified elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.33,"Reiter's disease, wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.331,"Reiter's disease, right wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.332,"Reiter's disease, left wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.339,"Reiter's disease, unspecified wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.34,"Reiter's disease, hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.341,"Reiter's disease, right hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.342,"Reiter's disease, left hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.349,"Reiter's disease, unspecified hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.35,"Reiter's disease, hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.351,"Reiter's disease, right hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.352,"Reiter's disease, left hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.359,"Reiter's disease, unspecified hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.36,"Reiter's disease, knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.361,"Reiter's disease, right knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.362,"Reiter's disease, left knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.369,"Reiter's disease, unspecified knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.37,"Reiter's disease, ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.371,"Reiter's disease, right ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.372,"Reiter's disease, left ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.379,"Reiter's disease, unspecified ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.38,"Reiter's disease, vertebrae",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.39,"Reiter's disease, multiple sites",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.8,Other reactive arthropathies,M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.80,"Other reactive arthropathies, unspecified site",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.81,"Other reactive arthropathies, shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.811,"Other reactive arthropathies, right shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.812,"Other reactive arthropathies, left shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.819,"Other reactive arthropathies, unspecified shoulder",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.82,"Other reactive arthropathies, elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.821,"Other reactive arthropathies, right elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.822,"Other reactive arthropathies, left elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.829,"Other reactive arthropathies, unspecified elbow",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.83,"Other reactive arthropathies, wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.831,"Other reactive arthropathies, right wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.832,"Other reactive arthropathies, left wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.839,"Other reactive arthropathies, unspecified wrist",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.84,"Other reactive arthropathies, hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.841,"Other reactive arthropathies, right hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.842,"Other reactive arthropathies, left hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.849,"Other reactive arthropathies, unspecified hand",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.85,"Other reactive arthropathies, hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.851,"Other reactive arthropathies, right hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.852,"Other reactive arthropathies, left hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.859,"Other reactive arthropathies, unspecified hip",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.86,"Other reactive arthropathies, knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.861,"Other reactive arthropathies, right knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.862,"Other reactive arthropathies, left knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.869,"Other reactive arthropathies, unspecified knee",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.87,"Other reactive arthropathies, ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.871,"Other reactive arthropathies, right ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.872,"Other reactive arthropathies, left ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.879,"Other reactive arthropathies, unspecified ankle and foot",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.88,"Other reactive arthropathies, vertebrae",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.89,"Other reactive arthropathies, multiple sites",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M02.9,"Reactive arthropathy, unspecified",M00-M02,Infectious arthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.0,Felty's syndrome,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.00,"Felty's syndrome, unspecified site",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.01,"Felty's syndrome, shoulder",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.011,"Felty's syndrome, right shoulder",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.012,"Felty's syndrome, left shoulder",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.019,"Felty's syndrome, unspecified shoulder",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.02,"Felty's syndrome, elbow",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.021,"Felty's syndrome, right elbow",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.022,"Felty's syndrome, left elbow",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.029,"Felty's syndrome, unspecified elbow",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.03,"Felty's syndrome, wrist",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.031,"Felty's syndrome, right wrist",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.032,"Felty's syndrome, left wrist",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.039,"Felty's syndrome, unspecified wrist",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.04,"Felty's syndrome, hand",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.041,"Felty's syndrome, right hand",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.042,"Felty's syndrome, left hand",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.049,"Felty's syndrome, unspecified hand",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.05,"Felty's syndrome, hip",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.051,"Felty's syndrome, right hip",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.052,"Felty's syndrome, left hip",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.059,"Felty's syndrome, unspecified hip",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.06,"Felty's syndrome, knee",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.061,"Felty's syndrome, right knee",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.062,"Felty's syndrome, left knee",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.069,"Felty's syndrome, unspecified knee",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.07,"Felty's syndrome, ankle and foot",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.071,"Felty's syndrome, right ankle and foot",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.072,"Felty's syndrome, left ankle and foot",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.079,"Felty's syndrome, unspecified ankle and foot",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.09,"Felty's syndrome, multiple sites",M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.1,Rheumatoid lung disease with rheumatoid arthritis,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.10,Rheumatoid lung disease with rheumatoid arthritis of unspecified site,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.11,Rheumatoid lung disease with rheumatoid arthritis of shoulder,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.111,Rheumatoid lung disease with rheumatoid arthritis of right shoulder,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.112,Rheumatoid lung disease with rheumatoid arthritis of left shoulder,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.119,Rheumatoid lung disease with rheumatoid arthritis of unspecified shoulder,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.12,Rheumatoid lung disease with rheumatoid arthritis of elbow,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.121,Rheumatoid lung disease with rheumatoid arthritis of right elbow,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.122,Rheumatoid lung disease with rheumatoid arthritis of left elbow,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.129,Rheumatoid lung disease with rheumatoid arthritis of unspecified elbow,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.13,Rheumatoid lung disease with rheumatoid arthritis of wrist,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.131,Rheumatoid lung disease with rheumatoid arthritis of right wrist,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.132,Rheumatoid lung disease with rheumatoid arthritis of left wrist,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.139,Rheumatoid lung disease with rheumatoid arthritis of unspecified wrist,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.14,Rheumatoid lung disease with rheumatoid arthritis of hand,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
M05.141,Rheumatoid lung disease with rheumatoid arthritis of right hand,M05-M14,Inflammatory polyarthropathies,M00-M99,Diseases of the musculoskeletal system and connective tissue
